,property_type,state,region,lat,lon,area_m2
10752,house,S‹o Paulo,Southeast,-23.606052,-46.822861,77
10753,house,S‹o Paulo,Southeast,-23.591932,-46.491959,90
10754,apartment,S‹o Paulo,Southeast,-23.6398442,-46.713702,90
10755,house,S‹o Paulo,Southeast,-23.182106,-46.876934,112
10756,apartment,S‹o Paulo,Southeast,-23.710123,-46.538666,85
10757,house,S‹o Paulo,Southeast,-23.622034,-46.670082,157
10758,house,S‹o Paulo,Southeast,-23.5291333,-46.5379471,80
10759,apartment,S‹o Paulo,Southeast,-23.63426,-46.66277,110
10760,apartment,S‹o Paulo,Southeast,-23.650696,-46.719242,65
10761,house,S‹o Paulo,Southeast,-22.7311003,-47.6213314,228
10762,house,S‹o Paulo,Southeast,-22.765015,-47.150028,
10763,house,S‹o Paulo,Southeast,-23.644655,-46.511803,134
10764,apartment,S‹o Paulo,Southeast,-23.6507101,-46.5331758,172
10765,apartment,S‹o Paulo,Southeast,-23.5290145,-46.6882885,60
10766,apartment,S‹o Paulo,Southeast,-23.674803,-46.532494,67
10767,apartment,S‹o Paulo,Southeast,-23.637276,-46.667084,
10768,apartment,S‹o Paulo,Southeast,-23.626251,-46.695885,
10769,house,S‹o Paulo,Southeast,-23.618364,-46.668762,240
10770,apartment,S‹o Paulo,Southeast,-23.592983,-46.602016,111
10771,house,S‹o Paulo,Southeast,-24.018347,-46.460938,120
10772,apartment,S‹o Paulo,Southeast,-23.533087,-46.68417,85
10773,house,S‹o Paulo,Southeast,-23.5699833,-46.6304234,156
10774,apartment,S‹o Paulo,Southeast,-23.529907,-46.72448,63
10775,apartment,S‹o Paulo,Southeast,-23.6389462,-46.5507045,64
10776,apartment,S‹o Paulo,Southeast,-23.654588,-46.610042,60
10777,apartment,S‹o Paulo,Southeast,-23.642649,-46.546356,141
10778,apartment,S‹o Paulo,Southeast,-23.6698985,-46.678069,62
10779,house,S‹o Paulo,Southeast,-22.929409,-47.02977,160
10780,apartment,S‹o Paulo,Southeast,-23.689417,-46.543945,123
10781,apartment,S‹o Paulo,Southeast,-23.536375,-46.703709,
10782,apartment,S‹o Paulo,Southeast,-23.604982,-46.618179,136
10783,house,S‹o Paulo,Southeast,-23.491089,-47.500546,130
10784,apartment,S‹o Paulo,Southeast,-22.9212607,-47.0495937,66
10785,apartment,S‹o Paulo,Southeast,-23.6488756,-46.5365225,175
10786,apartment,S‹o Paulo,Southeast,-23.605154,-46.669235,77
10787,house,S‹o Paulo,Southeast,-23.506592,-46.507446,110
10788,apartment,S‹o Paulo,Southeast,-23.6142499,-46.68012,158
10789,apartment,S‹o Paulo,Southeast,-23.4846351,-46.6214409,188
10790,apartment,S‹o Paulo,Southeast,-23.568774,-46.6514994,139
10791,house,S‹o Paulo,Southeast,-22.765015,-47.150028,
10792,apartment,S‹o Paulo,Southeast,-23.5659451,-46.5912076,56
10793,apartment,S‹o Paulo,Southeast,-23.58907,-46.64775,55
10794,house,S‹o Paulo,Southeast,-20.810192,-49.387703,124
10795,apartment,S‹o Paulo,Southeast,-23.574724,-46.731369,55
10796,apartment,S‹o Paulo,Southeast,-23.488668,-46.723366,55
10797,house,S‹o Paulo,Southeast,-23.635574,-46.675735,221
10798,apartment,S‹o Paulo,Southeast,-23.8385955,-46.1276932,95
10799,house,S‹o Paulo,Southeast,-23.5441182,-46.687564,138
10800,apartment,S‹o Paulo,Southeast,-23.538799,-46.656948,182
10801,house,S‹o Paulo,Southeast,-20.784813,-49.372932,180
10802,apartment,S‹o Paulo,Southeast,-23.956179,-46.312111,90
10803,apartment,S‹o Paulo,Southeast,-23.6742228,-46.5436003,82
10804,apartment,S‹o Paulo,Southeast,-23.499559,-47.461845,130
10805,house,S‹o Paulo,Southeast,-23.613356,-46.516838,100
10806,apartment,S‹o Paulo,Southeast,-23.530493,-46.690762,75
10807,house,S‹o Paulo,Southeast,-23.498239,-46.697173,120
10808,apartment,S‹o Paulo,Southeast,-23.577593,-46.646233,56
10809,apartment,S‹o Paulo,Southeast,-23.208838,-46.891743,72
10810,house,S‹o Paulo,Southeast,-23.486973,-47.395138,180
10811,apartment,S‹o Paulo,Southeast,-24.018347,-46.460938,
10812,apartment,S‹o Paulo,Southeast,-23.6269272,-46.7329482,100
10813,house,S‹o Paulo,Southeast,-23.6267294,-46.7005245,141
10814,house,S‹o Paulo,Southeast,-23.614578,-46.685547,100
10815,house,S‹o Paulo,Southeast,-23.627708,-46.602631,120
10816,apartment,S‹o Paulo,Southeast,-23.5482183,-46.6492443,136
10817,house,S‹o Paulo,Southeast,-23.66713,-46.493595,240
10818,apartment,S‹o Paulo,Southeast,-23.5961208,-46.6775818,105
10819,house,S‹o Paulo,Southeast,-23.6175013,-46.7452981,180
10820,apartment,S‹o Paulo,Southeast,-23.617514,-46.634388,72
10821,apartment,S‹o Paulo,Southeast,-23.6286907,-46.7294998,56
10822,apartment,S‹o Paulo,Southeast,-23.615929,-46.682156,
10823,apartment,S‹o Paulo,Southeast,-23.598684,-46.600395,84
10824,house,S‹o Paulo,Southeast,-23.6734706,-47.0731086,68
10825,house,S‹o Paulo,Southeast,-23.715343,-46.537071,177
10826,apartment,S‹o Paulo,Southeast,-23.636284,-46.508186,65
10827,apartment,S‹o Paulo,Southeast,-23.5624531,-46.661372,
10828,apartment,S‹o Paulo,Southeast,-22.883539,-47.089939,64
10829,apartment,S‹o Paulo,Southeast,-23.616285,-46.765987,58
10830,apartment,S‹o Paulo,Southeast,-23.5988576,-46.679639,
10831,apartment,S‹o Paulo,Southeast,-23.950665,-46.333187,96
10832,apartment,S‹o Paulo,Southeast,-23.532175,-46.52475,72
10833,apartment,S‹o Paulo,Southeast,-23.589943,-46.581123,66
10834,apartment,S‹o Paulo,Southeast,-23.606735,-46.653324,72
10835,apartment,S‹o Paulo,Southeast,-23.517044,-46.531277,57
10836,apartment,S‹o Paulo,Southeast,-24.010521,-46.398472,76
10837,apartment,S‹o Paulo,Southeast,-23.53236,-46.693825,82
10838,apartment,S‹o Paulo,Southeast,-23.523679,-46.683861,77
10839,apartment,S‹o Paulo,Southeast,-23.596298,-46.5722508,
10840,apartment,S‹o Paulo,Southeast,-23.617844,-46.550922,64
10841,house,S‹o Paulo,Southeast,-23.233671,-45.905582,150
10842,apartment,S‹o Paulo,Southeast,-23.554118,-46.678061,83
10843,apartment,S‹o Paulo,Southeast,-23.521221,-46.646908,81
10844,apartment,S‹o Paulo,Southeast,-23.621426,-46.677151,
10845,apartment,S‹o Paulo,Southeast,-23.6340408,-46.7141609,75
10846,apartment,S‹o Paulo,Southeast,-24.0088727,-46.4125034,88
10847,apartment,S‹o Paulo,Southeast,-23.60006,-46.613579,67
10848,apartment,S‹o Paulo,Southeast,-24.049833,-46.530174,89
10849,apartment,S‹o Paulo,Southeast,-23.674227,-46.53793,90
10850,apartment,S‹o Paulo,Southeast,-23.232889,-45.92765,156
10851,house,S‹o Paulo,Southeast,-23.688972,-46.676777,100
10852,apartment,S‹o Paulo,Southeast,-23.5399878,-47.4732164,
10853,apartment,S‹o Paulo,Southeast,-23.628752,-46.669994,106
10854,house,S‹o Paulo,Southeast,-23.4987294,-46.6168154,200
10855,house,S‹o Paulo,Southeast,-24.086033,-46.864044,250
10856,apartment,S‹o Paulo,Southeast,-23.591866,-46.626804,118
10857,apartment,S‹o Paulo,Southeast,-23.63287,-46.545685,82
10858,apartment,S‹o Paulo,Southeast,-23.57775451,-46.64805686,55
10859,apartment,S‹o Paulo,Southeast,-23.619129,-46.672234,71
10860,apartment,S‹o Paulo,Southeast,-24.0146789,-46.4297151,91
10861,apartment,S‹o Paulo,Southeast,-23.626251,-46.695885,118
10862,apartment,S‹o Paulo,Southeast,-23.653364,-46.689167,171
10863,house,S‹o Paulo,Southeast,-23.5925674,-46.7206726,180
10864,house,S‹o Paulo,Southeast,-22.9033747,-46.9984967,216
10865,house,S‹o Paulo,Southeast,-22.647554,-47.194721,168
10866,house,S‹o Paulo,Southeast,-23.614511,-46.670197,121
10867,apartment,S‹o Paulo,Southeast,-22.911699,-47.083542,53
10868,apartment,S‹o Paulo,Southeast,-23.161453,-46.913681,99
10869,apartment,S‹o Paulo,Southeast,-23.5361699,-46.6781,105
10870,apartment,S‹o Paulo,Southeast,-23.723265,-46.580074,55
10871,apartment,S‹o Paulo,Southeast,-23.610533,-46.472244,71
10872,apartment,S‹o Paulo,Southeast,-23.5465597,-46.6546157,155
10873,apartment,S‹o Paulo,Southeast,-23.707836,-46.557728,62
10874,house,S‹o Paulo,Southeast,-23.744329,-46.521809,150
10875,house,S‹o Paulo,Southeast,-23.50169,-46.474819,70
10876,apartment,S‹o Paulo,Southeast,-23,-46,112
10877,house,S‹o Paulo,Southeast,-22.749697,-47.155708,166
10878,house,S‹o Paulo,Southeast,-23.552898,-46.581181,
10879,house,S‹o Paulo,Southeast,-23.473778,-46.726109,125
10880,house,S‹o Paulo,Southeast,-23.66729,-46.548763,210
10881,apartment,S‹o Paulo,Southeast,-23.612902,-46.658768,100
10882,house,S‹o Paulo,Southeast,-23.622948,-46.669884,150
10883,apartment,S‹o Paulo,Southeast,-23.629711,-46.523479,75
10884,apartment,S‹o Paulo,Southeast,-23.6545661,-46.6550699,85
10885,apartment,S‹o Paulo,Southeast,-24.011532,-46.431469,77
10886,apartment,S‹o Paulo,Southeast,-24.0230195,-46.4604033,171
10887,house,S‹o Paulo,Southeast,-23.486973,-47.395138,
10888,house,S‹o Paulo,Southeast,-23.478896,-46.642709,
10889,apartment,S‹o Paulo,Southeast,-23.488668,-46.723366,66
10890,apartment,S‹o Paulo,Southeast,-23.6467483,-46.7015784,94
10891,house,S‹o Paulo,Southeast,-23.635517,-46.529617,209
10892,apartment,S‹o Paulo,Southeast,-23.582312,-46.745616,72
10893,apartment,S‹o Paulo,Southeast,-23.587179,-46.488239,
10894,apartment,S‹o Paulo,Southeast,-23.57664,-46.72191,91
10895,apartment,S‹o Paulo,Southeast,-23.5549097,-46.6909612,121
10896,house,S‹o Paulo,Southeast,-23.721901,-46.558437,250
10897,apartment,S‹o Paulo,Southeast,-23.602637,-46.6441145,87
10898,apartment,S‹o Paulo,Southeast,-23.5343056,-46.6920005,90
10899,apartment,S‹o Paulo,Southeast,-23.562002,-46.601982,202
10900,apartment,S‹o Paulo,Southeast,-23.5677394,-46.6244946,80
10901,house,S‹o Paulo,Southeast,-23.5936552,-46.5729143,150
10902,apartment,S‹o Paulo,Southeast,-23.448526,-46.563217,114
10903,apartment,S‹o Paulo,Southeast,-23.707336,-46.564602,76
10904,house,S‹o Paulo,Southeast,-23.738482,-46.534088,182
10905,apartment,S‹o Paulo,Southeast,-23.6381571,-46.6323312,128
10906,apartment,S‹o Paulo,Southeast,-23.62327,-46.73952,128
10907,house,S‹o Paulo,Southeast,-23.573359,-46.780231,110
10908,apartment,S‹o Paulo,Southeast,-23.6108843,-46.6833807,190
10909,apartment,S‹o Paulo,Southeast,-23.606613,-46.62405,80
10910,apartment,S‹o Paulo,Southeast,-24.086033,-46.864044,80
10911,apartment,S‹o Paulo,Southeast,-23.560772,-46.582989,
10912,apartment,S‹o Paulo,Southeast,-23.5975711,-46.6351181,95
10913,apartment,S‹o Paulo,Southeast,-23.578123,-46.614178,120
10914,apartment,S‹o Paulo,Southeast,-23.523611,-46.690079,91
10915,apartment,S‹o Paulo,Southeast,-23.6467453,-46.7046066,60
10916,apartment,S‹o Paulo,Southeast,-23.680767,-46.547104,59
10917,apartment,S‹o Paulo,Southeast,-23.956179,-46.312111,75
10918,apartment,S‹o Paulo,Southeast,-23.607338,-46.630001,68
10919,apartment,S‹o Paulo,Southeast,-23.672268,-46.507423,69
10920,apartment,S‹o Paulo,Southeast,-23.538107,-46.566608,73
10921,house,S‹o Paulo,Southeast,-23.486973,-47.395138,220
10922,apartment,S‹o Paulo,Southeast,-23.532881,-46.690937,98
10923,apartment,S‹o Paulo,Southeast,-23.556789,-46.750874,155
10924,house,S‹o Paulo,Southeast,-22.765015,-47.150028,230
10925,house,S‹o Paulo,Southeast,-23.717295,-46.551388,204
10926,apartment,S‹o Paulo,Southeast,-23.678822,-46.528263,53
10927,apartment,S‹o Paulo,Southeast,-23.219835,-45.909962,69
10928,house,S‹o Paulo,Southeast,-23.679201,-46.546909,157
10929,apartment,S‹o Paulo,Southeast,-23.483284,-46.553581,60
10930,house,S‹o Paulo,Southeast,-23.57187035,-46.57812877,210
10931,apartment,S‹o Paulo,Southeast,-23.5673898,-46.5814512,79
10932,apartment,S‹o Paulo,Southeast,-23.978559,-46.370266,66
10933,apartment,S‹o Paulo,Southeast,-23.6041393,-46.6658516,116
10934,house,S‹o Paulo,Southeast,-23.205711,-46.895561,110
10935,apartment,S‹o Paulo,Southeast,-23.5630818,-46.5819273,122
10936,apartment,S‹o Paulo,Southeast,-23.962846,-46.33993,166
10937,house,S‹o Paulo,Southeast,-23.540304,-46.529572,109
10938,house,S‹o Paulo,Southeast,-23.678659,-46.542557,154
10939,apartment,S‹o Paulo,Southeast,-24.0223946,-46.4546447,90
10940,apartment,S‹o Paulo,Southeast,-23.564665,-46.660927,
10941,apartment,S‹o Paulo,Southeast,-23.63056,-46.7383,106
10942,apartment,S‹o Paulo,Southeast,-23.707336,-46.564602,77
10943,house,S‹o Paulo,Southeast,-23.555994,-46.495384,189
10944,apartment,S‹o Paulo,Southeast,-23.9463376,-46.3351829,146
10945,apartment,S‹o Paulo,Southeast,-23.529809,-46.66292,53
10946,apartment,S‹o Paulo,Southeast,-23.190262,-46.856491,70
10947,apartment,S‹o Paulo,Southeast,-23.61797,-46.68023,
10948,apartment,S‹o Paulo,Southeast,-23.664499,-46.527096,
10949,house,S‹o Paulo,Southeast,-23.514957,-46.70483,142
10950,apartment,S‹o Paulo,Southeast,-23.194482,-46.8787552,151
10951,apartment,S‹o Paulo,Southeast,-23.61467,-46.650665,130
10952,apartment,S‹o Paulo,Southeast,-24.05003,-46.527096,126
10953,house,S‹o Paulo,Southeast,-22.7186775,-47.6646805,150
10954,house,S‹o Paulo,Southeast,-23,-46,70
10955,house,S‹o Paulo,Southeast,-22.723307,-47.170773,184
10956,apartment,S‹o Paulo,Southeast,-23.62578,-46.66315,110
10957,house,S‹o Paulo,Southeast,-20.881195,-49.367851,182
10958,apartment,S‹o Paulo,Southeast,-23.9650147,-46.3074338,135
10959,apartment,S‹o Paulo,Southeast,-23.5716591,-46.6623116,100
10960,apartment,S‹o Paulo,Southeast,-23.62949,-46.74081,60
10961,house,S‹o Paulo,Southeast,-23.560513,-46.485485,80
10962,apartment,S‹o Paulo,Southeast,-23.680561,-46.691067,111
10963,apartment,S‹o Paulo,Southeast,-23.555689,-46.56369,155
10964,house,S‹o Paulo,Southeast,-23.6146987,-46.844005,235
10965,apartment,S‹o Paulo,Southeast,-23.664499,-46.527096,128
10966,house,S‹o Paulo,Southeast,-23.625084,-46.650635,160
10967,apartment,S‹o Paulo,Southeast,-23.5210258,-46.7266003,148
10968,apartment,S‹o Paulo,Southeast,-23.6323872,-46.713815,113
10969,apartment,S‹o Paulo,Southeast,-23.644098,-46.669701,81
10970,apartment,S‹o Paulo,Southeast,-23.53385167,-46.56507969,160
10971,apartment,S‹o Paulo,Southeast,-23.574408,-46.745632,65
10972,house,S‹o Paulo,Southeast,-23.6021258,-46.5677754,76
10973,apartment,S‹o Paulo,Southeast,-23.66702,-46.67992,85
10974,apartment,S‹o Paulo,Southeast,-23.558233,-46.592182,80
10975,apartment,S‹o Paulo,Southeast,-23.586149,-46.747894,134
10976,apartment,S‹o Paulo,Southeast,-23.651258,-46.602421,63
10977,house,S‹o Paulo,Southeast,-23.499529,-46.491955,190
10978,apartment,S‹o Paulo,Southeast,-23.542669,-46.566555,138
10979,house,S‹o Paulo,Southeast,-23.511135,-46.526783,
10980,apartment,S‹o Paulo,Southeast,-23.638056,-46.638245,58
10981,apartment,S‹o Paulo,Southeast,-23.094477,-47.202274,67
10982,house,S‹o Paulo,Southeast,-20.818699,-49.337399,110
10983,apartment,S‹o Paulo,Southeast,-23.5521942,-46.6499031,58
10984,house,S‹o Paulo,Southeast,-23.4866017,-47.5107716,180
10985,house,S‹o Paulo,Southeast,-23.5980812,-46.738139,138
10986,apartment,S‹o Paulo,Southeast,-23.587343,-46.602531,111
10987,house,S‹o Paulo,Southeast,-23.4612432,-46.594156,180
10988,house,S‹o Paulo,Southeast,-23.459028,-46.526493,100
10989,apartment,S‹o Paulo,Southeast,-23.596264,-46.627045,81
10990,apartment,S‹o Paulo,Southeast,-23.608351,-46.734959,134
10991,apartment,S‹o Paulo,Southeast,-23.62612,-46.634624,70
10992,house,S‹o Paulo,Southeast,-23.619371,-46.684093,90
10993,house,S‹o Paulo,Southeast,-23.597332,-46.568306,145
10994,house,S‹o Paulo,Southeast,-23.664499,-46.527096,143
10995,apartment,S‹o Paulo,Southeast,-23.614988,-46.639317,80
10996,apartment,S‹o Paulo,Southeast,-23.543526,-46.68726,110
10997,apartment,S‹o Paulo,Southeast,-23.509502,-46.6643864,90
10998,apartment,S‹o Paulo,Southeast,-23.541191,-46.702202,95
10999,house,S‹o Paulo,Southeast,-23.553181,-46.478512,90
11000,apartment,S‹o Paulo,Southeast,-24.010521,-46.398472,68
11001,apartment,S‹o Paulo,Southeast,-24.05003,-46.527096,83
11002,apartment,S‹o Paulo,Southeast,-23.6036091,-46.6648102,92
11003,apartment,S‹o Paulo,Southeast,-23.641199,-46.696293,180
11004,apartment,S‹o Paulo,Southeast,-23.519741,-46.725876,104
11005,apartment,S‹o Paulo,Southeast,-23.559584,-46.629561,76
11006,house,S‹o Paulo,Southeast,-22.881365,-47.230671,162
11007,apartment,S‹o Paulo,Southeast,-23.6270886,-46.6346024,85
11008,apartment,S‹o Paulo,Southeast,-23.58906,-46.617409,82
11009,apartment,S‹o Paulo,Southeast,-23.598534,-46.681,75
11010,apartment,S‹o Paulo,Southeast,-23.563848,-46.684067,138
11011,apartment,S‹o Paulo,Southeast,-23.600551,-46.648118,100
11012,house,S‹o Paulo,Southeast,-23.601976,-46.73497,140
11013,house,S‹o Paulo,Southeast,-23.526316,-46.412327,92
11014,apartment,S‹o Paulo,Southeast,-23.745916,-46.552376,58
11015,apartment,S‹o Paulo,Southeast,-23.610626,-46.74563,68
11016,apartment,S‹o Paulo,Southeast,-23.17457,-45.956287,64
11017,apartment,S‹o Paulo,Southeast,-23.530788,-46.657467,89
11018,apartment,S‹o Paulo,Southeast,-23.624739,-46.7411,113
11019,apartment,S‹o Paulo,Southeast,-23.592745,-46.685684,70
11020,apartment,S‹o Paulo,Southeast,-23.60589,-46.661339,74
11021,apartment,S‹o Paulo,Southeast,-23.672268,-46.507423,54
11022,house,S‹o Paulo,Southeast,-22.765015,-47.150028,200
11023,apartment,S‹o Paulo,Southeast,-23.9719227,-46.3718655,250
11024,apartment,S‹o Paulo,Southeast,-23.96915,-46.322267,140
11025,apartment,S‹o Paulo,Southeast,-23.6016083,-46.6813293,
11026,apartment,S‹o Paulo,Southeast,-23.692356,-46.656227,65
11027,house,S‹o Paulo,Southeast,-23.665525,-46.687981,120
11028,house,S‹o Paulo,Southeast,-23.473162,-46.600765,110
11029,apartment,S‹o Paulo,Southeast,-22.7097021,-47.6458762,98
11030,apartment,S‹o Paulo,Southeast,-23.6225,-46.74024,64
11031,apartment,S‹o Paulo,Southeast,-23.6306211,-46.737843,54
11032,house,S‹o Paulo,Southeast,-23.611504,-46.68684,
11033,apartment,S‹o Paulo,Southeast,-23.231377,-45.895233,87
11034,apartment,S‹o Paulo,Southeast,-23,-46,127
11035,apartment,S‹o Paulo,Southeast,-23.538807,-47.456394,78
11036,house,S‹o Paulo,Southeast,-22.776884,-47.343918,189
11037,apartment,S‹o Paulo,Southeast,-23.667027,-46.493404,64
11038,apartment,S‹o Paulo,Southeast,-23.552277,-46.554947,118
11039,apartment,S‹o Paulo,Southeast,-23.53933,-46.510239,68
11040,apartment,S‹o Paulo,Southeast,-23.542011,-46.678158,158
11041,apartment,S‹o Paulo,Southeast,-23.594265,-46.629211,65
11042,apartment,S‹o Paulo,Southeast,-23.563292,-46.68713,140
11043,apartment,S‹o Paulo,Southeast,-23.506802,-46.573486,62
11044,apartment,S‹o Paulo,Southeast,-23.61105,-46.6298,62
11045,house,S‹o Paulo,Southeast,-23.486803,-46.685931,150
11046,apartment,S‹o Paulo,Southeast,-23.598333,-46.680115,60
11047,house,S‹o Paulo,Southeast,-24.010521,-46.398472,157
11048,apartment,S‹o Paulo,Southeast,-23.5220292,-46.18929,90
11049,house,S‹o Paulo,Southeast,-23.541056,-46.690765,160
11050,house,S‹o Paulo,Southeast,-23.205444,-46.855633,111
11051,apartment,S‹o Paulo,Southeast,-23.5619247,-46.6857172,63
11052,apartment,S‹o Paulo,Southeast,-23.567398,-46.621777,120
11053,house,S‹o Paulo,Southeast,-23.7324056,-46.5702685,
11054,house,S‹o Paulo,Southeast,-22.9285553,-47.0321008,200
11055,house,S‹o Paulo,Southeast,-24.086033,-46.864044,125
11056,apartment,S‹o Paulo,Southeast,-23.569077,-46.689716,130
11057,house,S‹o Paulo,Southeast,-23.5172,-46.529655,120
11058,apartment,S‹o Paulo,Southeast,-23.603531,-46.627079,78
11059,apartment,S‹o Paulo,Southeast,-23.4686808,-46.6148637,79
11060,apartment,S‹o Paulo,Southeast,-23.519741,-46.725876,
11061,apartment,S‹o Paulo,Southeast,-23.537415,-46.655796,130
11062,apartment,S‹o Paulo,Southeast,-23.9817131,-46.3009423,120
11063,apartment,S‹o Paulo,Southeast,-23.605482,-46.628746,70
11064,apartment,S‹o Paulo,Southeast,-23.6147,-46.67962,200
11065,apartment,S‹o Paulo,Southeast,-22.7336499,-47.6393756,
11066,apartment,S‹o Paulo,Southeast,-23.442579,-46.539131,
11067,apartment,S‹o Paulo,Southeast,-20.835175,-49.37801,220
11068,house,S‹o Paulo,Southeast,-23.510048,-47.445442,157
11069,apartment,S‹o Paulo,Southeast,-23.520311,-46.669624,
11070,apartment,S‹o Paulo,Southeast,-23.624989,-46.527267,60
11071,apartment,S‹o Paulo,Southeast,-23.621281,-46.578705,162
11072,house,S‹o Paulo,Southeast,-23.9603926,-46.3760761,99
11073,apartment,S‹o Paulo,Southeast,-23.634401,-46.665066,109
11074,apartment,S‹o Paulo,Southeast,-23.5015299,-47.4525603,167
11075,house,S‹o Paulo,Southeast,-20.83552,-49.413563,139
11076,apartment,S‹o Paulo,Southeast,-23.618599,-46.573254,134
11077,apartment,S‹o Paulo,Southeast,-23.5641512,-46.5392322,71
11078,apartment,S‹o Paulo,Southeast,-23.620834,-46.669628,69
11079,apartment,S‹o Paulo,Southeast,-22.901981,-47.058846,
11080,apartment,S‹o Paulo,Southeast,-23.510899,-46.530308,62
11081,apartment,S‹o Paulo,Southeast,-23.539005,-46.681293,74
11082,apartment,S‹o Paulo,Southeast,-23.545527,-46.565929,90
11083,apartment,S‹o Paulo,Southeast,-23.5360647,-46.6850012,136
11084,house,S‹o Paulo,Southeast,-22.3313812,-49.0346493,162
11085,apartment,S‹o Paulo,Southeast,-23.6401033,-46.7209711,82
11086,apartment,S‹o Paulo,Southeast,-23.566111,-46.562641,76
11087,apartment,S‹o Paulo,Southeast,-23.608585,-46.687965,70
11088,house,S‹o Paulo,Southeast,-23.495399,-47.441685,
11089,apartment,S‹o Paulo,Southeast,-23.5558323,-46.5684643,95
11090,apartment,S‹o Paulo,Southeast,-24.050926,-46.535545,
11091,apartment,S‹o Paulo,Southeast,-23.456829,-46.561409,60
11092,apartment,S‹o Paulo,Southeast,-24.0095861,-46.4102765,63
11093,apartment,S‹o Paulo,Southeast,-23.635263,-46.714066,123
11094,house,S‹o Paulo,Southeast,-22.956436,-47.007236,216
11095,apartment,S‹o Paulo,Southeast,-23.652145,-46.635967,77
11096,apartment,S‹o Paulo,Southeast,-23.528181,-46.66613,69
11097,house,S‹o Paulo,Southeast,-23.547472,-46.591991,150
11098,apartment,S‹o Paulo,Southeast,-23.644112,-46.668697,88
11099,apartment,S‹o Paulo,Southeast,-23.5238341,-46.6919666,
11100,apartment,S‹o Paulo,Southeast,-23.65576,-46.69347,132
11101,apartment,S‹o Paulo,Southeast,-23.625345,-46.719868,186
11102,house,S‹o Paulo,Southeast,-23.550472,-46.516415,
11103,apartment,S‹o Paulo,Southeast,-23.965919,-46.345795,160
11104,house,S‹o Paulo,Southeast,-23.696627,-46.547562,125
11105,house,S‹o Paulo,Southeast,-23.251582,-45.914463,175
11106,house,S‹o Paulo,Southeast,-23.6973623,-46.6006486,128
11107,apartment,S‹o Paulo,Southeast,-23.600756,-46.63464,
11108,house,S‹o Paulo,Southeast,-23.4714511,-46.5944787,80
11109,house,S‹o Paulo,Southeast,-22.919344,-47.107327,120
11110,apartment,S‹o Paulo,Southeast,-23.588707,-46.60062,62
11111,apartment,S‹o Paulo,Southeast,-23.640963,-46.671108,110
11112,apartment,S‹o Paulo,Southeast,-23.606192,-46.6616453,120
11113,apartment,S‹o Paulo,Southeast,-20.815191,-49.389435,89
11114,house,S‹o Paulo,Southeast,-20.881195,-49.367851,102
11115,apartment,S‹o Paulo,Southeast,-23.969023,-46.323063,230
11116,apartment,S‹o Paulo,Southeast,-23.645082,-46.664062,156
11117,house,S‹o Paulo,Southeast,-23.665884,-46.558399,192
11118,apartment,S‹o Paulo,Southeast,-22.015615,-47.899563,99
11119,apartment,S‹o Paulo,Southeast,-23.539413,-46.683208,85
11120,apartment,S‹o Paulo,Southeast,-23.662395,-46.535381,161
11121,apartment,S‹o Paulo,Southeast,-23.459337,-46.517914,61
11122,apartment,S‹o Paulo,Southeast,-23.564272,-46.752106,69
11123,apartment,S‹o Paulo,Southeast,-23.581725,-46.673455,100
11124,apartment,S‹o Paulo,Southeast,-23.610312,-46.687458,
11125,apartment,S‹o Paulo,Southeast,-23.57508977,-46.59310209,170
11126,apartment,S‹o Paulo,Southeast,-23.744162,-46.625893,130
11127,apartment,S‹o Paulo,Southeast,-23.5281237,-46.7000358,
11128,house,S‹o Paulo,Southeast,-23.428858,-46.527905,65
11129,apartment,S‹o Paulo,Southeast,-23.968247,-46.338506,200
11130,apartment,S‹o Paulo,Southeast,-23.528288,-46.65554,63
11131,apartment,S‹o Paulo,Southeast,-23.60178,-46.673496,78
11132,apartment,S‹o Paulo,Southeast,-22.7380192,-47.6463855,67
11133,apartment,S‹o Paulo,Southeast,-23.626801,-46.673489,175
11134,apartment,S‹o Paulo,Southeast,-23.617922,-46.742521,163
11135,apartment,S‹o Paulo,Southeast,-23.564128,-46.5810781,64
11136,apartment,S‹o Paulo,Southeast,-23.628733,-46.719532,160
11137,apartment,S‹o Paulo,Southeast,-23.6210589,-46.6366396,77
11138,apartment,S‹o Paulo,Southeast,-23.558668,-46.461327,68
11139,apartment,S‹o Paulo,Southeast,-24.028185,-46.478817,62
11140,house,S‹o Paulo,Southeast,-23.535683,-46.530602,150
11141,apartment,S‹o Paulo,Southeast,-23.9599491,-46.3186535,55
11142,apartment,S‹o Paulo,Southeast,-23.577658,-46.671391,135
11143,apartment,S‹o Paulo,Southeast,-23.4694006,-46.6497206,62
11144,apartment,S‹o Paulo,Southeast,-23.651535,-46.665115,
11145,house,S‹o Paulo,Southeast,-23.609018,-46.837254,90
11146,apartment,S‹o Paulo,Southeast,-23.538107,-46.566608,67
11147,apartment,S‹o Paulo,Southeast,-23.51853,-46.66526,132
11148,apartment,S‹o Paulo,Southeast,-22.7255745,-47.6368881,68
11149,apartment,S‹o Paulo,Southeast,-23.994927,-46.250817,117
11150,apartment,S‹o Paulo,Southeast,-23.629152,-46.668797,123
11151,apartment,S‹o Paulo,Southeast,-23.643599,-46.664806,80
11152,apartment,S‹o Paulo,Southeast,-23.539022,-46.682571,213
11153,apartment,S‹o Paulo,Southeast,-23.5287713,-46.7647779,75
